dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A013,2,2,93,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.5316455696202531,-1.1944141387939453,0.5147079991729697,0.012423876560879525,1.0063340014312416,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A015,2,2,93,79,0.189873417721519,0.0,0.0949367088607595,0.8148148148148148,0.9050632911392404,-0.7240267992019653,0.2317079997737892,0.016470160505972962,1.33408300098381,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A017,4,3,91,78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3803418803418803,-1.3549467325210571,0.2131670007656794,0.017075098780261203,1.3830830012011575,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A030,2,2,93,79,0.43037974683544306,0.5,0.46518987341772156,0.5679012345679012,0.6139240506329113,-1.0652644634246826,0.4828330002055736,0.021729419771603448,1.7600830014998792,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A031,3,2,92,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.5253164556962024,-1.1646085977554321,0.32795799961604644,0.018033432112403075,1.4607080011046492,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A032,1,2,94,79,0.46835443037974683,0.5,0.48417721518987344,0.5308641975308642,0.7531645569620252,-1.0096547603607178,0.27062499975727405,0.016436209877195514,1.3313330000528367,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A035,2,2,93,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.7278481012658229,-1.1401681900024414,0.2624580010888167,0.017357000009117957,1.4059170007385546,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,M001,8,6,87,75,0.26666666666666666,0.3333333333333333,0.3,0.7283950617283951,0.7133333333333334,-0.8591228723526001,0.2524169995012926,0.02166409876174581,1.7547919997014105,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,M002,6,4,89,77,0.5064935064935064,0.5,0.5032467532467533,0.49382716049382713,0.4545454545454546,-1.1477246284484863,0.267459001406678,0.017991246896139117,1.4572909985872684,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,M003,1,2,94,79,0.012658227848101266,0.0,0.006329113924050633,0.9876543209876543,0.9873417721518988,-0.4929596781730652,0.27716699878510553,0.015401234571824862,1.2475000003178138,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,M004,3,3,92,78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.40170940170940167,-1.367617130279541,0.20937499903084245,0.016405864193479322,1.3288749996718252,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,M005,1,2,94,79,0.0379746835443038,0.0,0.0189873417721519,0.9629629629629629,0.9620253164556962,-0.2973526120185852,0.2140830001735594,0.015060703698969675,1.2199169996165438,2033860608,2033860608
