dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,16,train_and_infer,108.05837499901827,107.94274999898334,0.1156250000349246,0.0001156250000349246,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,17,train_and_infer,114.6117089992913,114.33274999944842,0.278958999842871,0.000278958999842871,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,18,train_and_infer,106.58624999814492,106.48862499874667,0.0976249993982492,9.76249993982492e-05,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,19,train_and_infer,107.90224999982456,107.83129199990071,0.07095799992384855,7.095799992384855e-05,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,20,train_and_infer,106.26162500193459,106.13687500153901,0.12475000039557926,0.00012475000039557926,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,21,train_and_infer,108.27070899904356,108.1615419989248,0.10916700011875946,0.00010916700011875946,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,22,train_and_infer,106.92262399970787,106.19070800021291,0.7319159994949587,0.0007319159994949587,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,23,train_and_infer,111.8552500010992,111.58625000098255,0.26900000011664815,0.00026900000011664815,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,24,train_and_infer,105.8842510010436,105.77183400164358,0.11241699940001126,0.00011241699940001126,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,25,train_and_infer,104.6989169990411,104.42379199957941,0.27512499946169555,0.00027512499946169555,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,26,train_and_infer,107.07262499818171,106.79949999939709,0.27312499878462404,0.00027312499878462404,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,27,train_and_infer,107.02720900007989,106.88595899955544,0.14125000052445102,0.00014125000052445102,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,28,train_and_infer,106.70004199891991,106.42908399859152,0.2709580003283918,0.0002709580003283918,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,29,train_and_infer,106.94058399894857,106.20949999974982,0.731083999198745,0.000731083999198745,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,30,train_and_infer,106.3816260011663,106.27341700092074,0.10820900024555158,0.00010820900024555158,2033860608.0,2033860608.0,,,,
