dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl,dsl,current,1D-CNN TensorFlow,s022,train_and_infer,1410.1079590036534,1265.2519590010343,144.8560000026191,0.014201568627707757,700284928.0,706461696.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s024,train_and_infer,1408.0244169963407,1264.8421669982781,143.18224999806262,0.014037475490006139,706461696.0,714653696.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s025,train_and_infer,1416.6287910011306,1268.943750001199,147.68504099993152,0.01447892558822858,716161024.0,728694784.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s026,train_and_infer,1413.553457998205,1265.093165999133,148.46029199907207,0.01455493058814432,728694784.0,737968128.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s027,train_and_infer,1410.2380010008346,1265.434417000506,144.80358400032856,0.01419642980395378,737968128.0,747536384.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s028,train_and_infer,1542.0568750014354,1395.4907080005796,146.56616700085578,0.01436923205890743,747536384.0,749649920.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s029,train_and_infer,1417.1740839992708,1269.4086669980607,147.76541700121015,0.014486805588353937,750272512.0,763445248.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s030,train_and_infer,1433.3174589992268,1284.5204170007491,148.79704199847765,0.014587945293968398,763445248.0,773439488.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s031,train_and_infer,1423.327791999327,1274.1848329969798,149.1429590023472,0.014621858725720313,773439488.0,781877248.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s032,train_and_infer,1425.4518760026258,1280.5875840022054,144.8642920004204,0.014202381568668666,781877248.0,792117248.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s033,train_and_infer,1417.331083004683,1268.1995420025487,149.13154100213433,0.014620739313934738,792117248.0,805191680.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s034,train_and_infer,1426.1257500002102,1278.179959001136,147.94579099907423,0.014504489313634728,805191680.0,811368448.0,not_enabled,,,,
